1070292.txt,P2,TUR,high
1070334.txt,P1,FRA,high
1070789.txt,P4,TEL,medium
1071263.txt,P5,JPN,medium
1071513.txt,P1,KOR,high
1071641.txt,P2,KOR,medium
1071781.txt,P1,TEL,medium
1071822.txt,P4,SPA,medium
1071846.txt,P4,ARA,low
1071943.txt,P5,TEL,high
1072072.txt,P6,KOR,medium
1072397.txt,P6,KOR,medium
1072528.txt,P3,TEL,medium
1072606.txt,P1,TEL,high
1072988.txt,P8,SPA,medium
1073001.txt,P8,KOR,low
1073131.txt,P4,HIN,high
1073420.txt,P1,TUR,medium
1073428.txt,P7,ITA,high
1073659.txt,P2,TEL,high
1073830.txt,P4,SPA,high
1074304.txt,P1,HIN,high
1074328.txt,P7,TUR,medium
1074331.txt,P3,ARA,medium
1074456.txt,P5,TEL,high
1074783.txt,P7,TEL,medium
1075178.txt,P4,KOR,medium
1075287.txt,P1,TEL,high
1075337.txt,P1,SPA,high
1075446.txt,P1,ARA,high
1075656.txt,P2,ARA,medium
1075768.txt,P2,HIN,high
1076301.txt,P2,SPA,medium
1076438.txt,P6,SPA,medium
1076490.txt,P5,DEU,medium
1076546.txt,P5,ITA,high
1076664.txt,P1,FRA,high
1076792.txt,P4,ITA,high
1077478.txt,P8,ARA,medium
1077545.txt,P4,JPN,medium
1077814.txt,P5,ITA,medium
1078227.txt,P8,TEL,medium
1078342.txt,P5,KOR,medium
1078378.txt,P4,DEU,medium
1078433.txt,P3,DEU,high
1078553.txt,P4,SPA,high
1078603.txt,P7,JPN,medium
1079196.txt,P4,DEU,high
1079218.txt,P7,TUR,low
1079355.txt,P2,DEU,high
1079643.txt,P4,JPN,medium
1079954.txt,P5,ARA,medium
1080080.txt,P1,ITA,medium
1080285.txt,P4,DEU,medium
1081224.txt,P8,DEU,medium
1081341.txt,P1,DEU,high
1081369.txt,P7,JPN,medium
1081456.txt,P2,DEU,medium
1081623.txt,P6,DEU,medium
1082108.txt,P4,HIN,medium
1082245.txt,P4,ZHO,medium
1082317.txt,P8,HIN,medium
1082431.txt,P5,ITA,high
1082986.txt,P5,FRA,medium
1083245.txt,P2,KOR,low
1083618.txt,P5,JPN,medium
1083697.txt,P3,JPN,low
1084278.txt,P7,TUR,medium
1084324.txt,P7,KOR,low
1084452.txt,P7,ITA,medium
1084597.txt,P1,SPA,medium
1085283.txt,P7,FRA,medium
1085714.txt,P4,TUR,medium
1085772.txt,P1,JPN,low
1086343.txt,P4,ARA,low
1086542.txt,P4,KOR,low
1086584.txt,P6,ARA,medium
1087158.txt,P1,HIN,high
1087630.txt,P4,ARA,medium
1087703.txt,P8,ZHO,high
1087713.txt,P1,ARA,medium
1088383.txt,P5,JPN,medium
1088859.txt,P3,DEU,medium
1089123.txt,P5,HIN,high
1089155.txt,P7,TUR,medium
1089280.txt,P8,KOR,medium
1089378.txt,P8,ZHO,medium
1089627.txt,P1,FRA,high
1089662.txt,P3,DEU,medium
1090092.txt,P5,ITA,low
1090336.txt,P4,SPA,medium
1090399.txt,P3,ZHO,high
1090573.txt,P4,TUR,medium
1090730.txt,P2,ITA,medium
1091014.txt,P1,ITA,high
1091022.txt,P1,FRA,high
1091108.txt,P4,FRA,high
1091210.txt,P8,FRA,high
1091430.txt,P8,TUR,medium
1091511.txt,P5,FRA,medium
1091653.txt,P1,ARA,high
1092061.txt,P5,TEL,high
1092073.txt,P5,SPA,high
1092773.txt,P8,ZHO,low
1093122.txt,P8,JPN,medium
1093268.txt,P4,SPA,high
1093321.txt,P7,FRA,high
1093339.txt,P3,FRA,high
1093349.txt,P8,TUR,high
1093478.txt,P5,TUR,high
1093568.txt,P5,KOR,medium
1093577.txt,P4,DEU,high
1094011.txt,P3,HIN,high
1094097.txt,P5,KOR,high
1095028.txt,P2,SPA,high
1095081.txt,P6,KOR,medium
1095250.txt,P7,JPN,high
1095300.txt,P6,FRA,high
1096010.txt,P7,HIN,medium
1096313.txt,P3,ZHO,high
1096593.txt,P7,ZHO,medium
1096631.txt,P1,TUR,high
1097062.txt,P5,HIN,high
1097091.txt,P8,TUR,medium
1097149.txt,P8,TUR,medium
1097372.txt,P6,JPN,medium
1097741.txt,P2,TEL,medium
1097795.txt,P8,SPA,medium
1098279.txt,P1,ITA,high
1098453.txt,P6,JPN,medium
1098724.txt,P6,KOR,medium
1098800.txt,P6,FRA,high
1098842.txt,P1,SPA,medium
1098928.txt,P2,KOR,medium
1099105.txt,P2,FRA,high
1099393.txt,P8,DEU,medium
1099440.txt,P1,KOR,medium
1099627.txt,P7,FRA,high
1099849.txt,P3,TUR,medium
1100068.txt,P8,KOR,medium
1100268.txt,P4,ITA,low
1100401.txt,P6,ZHO,medium
1100795.txt,P1,FRA,medium
1101332.txt,P6,TUR,medium
1101357.txt,P8,ITA,medium
1101729.txt,P4,DEU,high
1101858.txt,P4,DEU,high
1102065.txt,P5,ITA,high
1102500.txt,P7,SPA,low
1102514.txt,P8,ITA,medium
1102527.txt,P3,KOR,medium
1104904.txt,P2,TEL,medium
1104960.txt,P8,JPN,medium
1104997.txt,P2,KOR,medium
1105252.txt,P3,TEL,medium
1105556.txt,P5,ITA,medium
1105590.txt,P5,JPN,medium
1106425.txt,P2,ITA,high
1106598.txt,P2,JPN,high
1106796.txt,P2,TEL,medium
1106864.txt,P5,SPA,high
1106913.txt,P1,JPN,medium
1107017.txt,P2,ARA,high
1107099.txt,P3,ITA,low
1107311.txt,P7,ZHO,low
1107491.txt,P2,ZHO,medium
1107534.txt,P5,DEU,medium
1108278.txt,P7,ZHO,medium
1108765.txt,P8,DEU,medium
1109085.txt,P7,TUR,high
1109151.txt,P3,TEL,medium
1109218.txt,P4,TEL,medium
1109556.txt,P5,JPN,medium
1109567.txt,P3,JPN,low
1109700.txt,P2,JPN,medium
1109792.txt,P2,KOR,medium
1110085.txt,P7,FRA,medium
1110601.txt,P2,TUR,medium
1110869.txt,P2,JPN,low
1111175.txt,P3,DEU,medium
1111178.txt,P8,HIN,high
1111984.txt,P4,DEU,medium
1112019.txt,P7,ITA,medium
1112141.txt,P3,TEL,medium
1112155.txt,P3,JPN,medium
1112401.txt,P6,ITA,high
1112509.txt,P4,SPA,high
1112678.txt,P5,ARA,medium
1112819.txt,P8,ZHO,medium
1113495.txt,P7,KOR,medium
1113799.txt,P3,SPA,high
1113871.txt,P8,JPN,high
1113888.txt,P2,KOR,medium
1114004.txt,P4,TUR,medium
1114352.txt,P1,KOR,medium
1114523.txt,P3,ARA,high
1114943.txt,P2,KOR,medium
1115627.txt,P8,TUR,high
1115681.txt,P5,KOR,medium
1115705.txt,P5,TUR,medium
1116042.txt,P2,HIN,high
1116089.txt,P6,FRA,medium
1116411.txt,P2,ZHO,high
1116560.txt,P4,DEU,high
1116766.txt,P3,HIN,high
1116840.txt,P2,SPA,high
1117091.txt,P2,KOR,medium
1117146.txt,P5,TUR,medium
1117687.txt,P6,JPN,medium
1117903.txt,P5,HIN,high
1118473.txt,P5,ZHO,medium
1118531.txt,P3,HIN,medium
1118534.txt,P3,FRA,medium
1118696.txt,P2,DEU,medium
1118738.txt,P4,TUR,high
1119127.txt,P6,HIN,high
1119260.txt,P5,DEU,high
1119329.txt,P2,ZHO,medium
1119358.txt,P1,ARA,high
1120447.txt,P7,KOR,medium
1120717.txt,P6,TEL,high
1120749.txt,P1,TUR,high
1120966.txt,P7,SPA,low
1121083.txt,P7,TUR,high
1121124.txt,P7,ARA,high
1121144.txt,P4,JPN,medium
1121351.txt,P5,TEL,high
1121563.txt,P2,ARA,medium
1121565.txt,P1,JPN,medium
1121880.txt,P2,TEL,medium
1122079.txt,P4,ITA,medium
1122110.txt,P5,KOR,medium
1122354.txt,P2,JPN,medium
1122943.txt,P4,ARA,high
1123014.txt,P7,TEL,medium
1123262.txt,P4,DEU,high
1123295.txt,P3,HIN,high
1123878.txt,P5,DEU,medium
1123977.txt,P6,FRA,medium
1124162.txt,P5,HIN,medium
1124455.txt,P8,ITA,medium
1124819.txt,P7,ZHO,medium
1125187.txt,P7,TEL,medium
1125191.txt,P4,ITA,high
1125564.txt,P5,FRA,medium
1125838.txt,P3,TEL,low
1126384.txt,P7,SPA,medium
1126472.txt,P2,TUR,medium
1126597.txt,P3,JPN,low
1126758.txt,P7,TUR,medium
1126799.txt,P5,FRA,medium
1127021.txt,P8,ITA,medium
1127631.txt,P5,HIN,medium
1127688.txt,P6,ARA,high
1127757.txt,P2,FRA,high
1127786.txt,P5,SPA,high
1128260.txt,P5,ITA,medium
1128278.txt,P3,ITA,medium
1128319.txt,P1,ITA,medium
1129490.txt,P8,TEL,medium
1129620.txt,P5,ITA,medium
1129637.txt,P7,ZHO,medium
1129932.txt,P1,KOR,low
1130720.txt,P4,SPA,medium
1130785.txt,P5,ARA,medium
1131172.txt,P7,ZHO,medium
1131385.txt,P5,DEU,high
1131463.txt,P3,HIN,high
1131487.txt,P8,FRA,medium
1131883.txt,P7,ARA,low
1132119.txt,P1,ARA,medium
1132436.txt,P4,ZHO,medium
1132478.txt,P5,SPA,medium
1132559.txt,P6,SPA,high
1132702.txt,P6,SPA,high
1133410.txt,P7,FRA,high
1133447.txt,P7,SPA,high
1133601.txt,P8,ZHO,high
1133658.txt,P8,FRA,high
1133892.txt,P7,JPN,low
1134121.txt,P5,FRA,medium
1134507.txt,P2,JPN,medium
1134674.txt,P2,HIN,medium
1134905.txt,P1,FRA,medium
1135240.txt,P1,HIN,high
1135430.txt,P5,ARA,low
1135467.txt,P6,ZHO,medium
1135937.txt,P1,DEU,medium
1136016.txt,P3,FRA,high
1136056.txt,P5,DEU,high
1136123.txt,P1,HIN,high
1136221.txt,P3,JPN,medium
1136310.txt,P1,ZHO,medium
1136441.txt,P3,JPN,medium
1136740.txt,P5,KOR,high
1136743.txt,P4,SPA,medium
1137116.txt,P2,DEU,medium
1137238.txt,P4,ZHO,medium
1137241.txt,P8,ARA,low
1137509.txt,P5,ITA,low
1137747.txt,P4,JPN,medium
1138393.txt,P8,KOR,medium
1138674.txt,P1,SPA,medium
1138814.txt,P3,JPN,high
1139029.txt,P4,TUR,medium
1139143.txt,P5,HIN,medium
1139220.txt,P5,ITA,medium
1139333.txt,P1,ZHO,medium
1139492.txt,P5,JPN,medium
1139576.txt,P5,ZHO,medium
1139765.txt,P2,DEU,medium
1139863.txt,P1,FRA,medium
1139910.txt,P7,ZHO,high
1140015.txt,P5,DEU,high
1140153.txt,P4,SPA,medium
1140292.txt,P5,ARA,medium
1140318.txt,P6,JPN,low
1140353.txt,P5,HIN,medium
1140857.txt,P3,SPA,medium
1141119.txt,P1,ITA,medium
1141167.txt,P8,JPN,medium
1142088.txt,P4,JPN,low
1142409.txt,P2,DEU,high
1142499.txt,P3,ZHO,medium
1142663.txt,P5,JPN,medium
1143220.txt,P1,HIN,high
1143264.txt,P1,DEU,high
1143555.txt,P1,KOR,medium
1143748.txt,P5,ITA,high
1143786.txt,P6,ZHO,low
1143873.txt,P3,HIN,medium
1144227.txt,P4,ZHO,low
1144251.txt,P2,JPN,medium
1144396.txt,P7,ARA,medium
1144441.txt,P5,TEL,medium
1144453.txt,P3,JPN,low
1144757.txt,P3,KOR,medium
1145027.txt,P7,ITA,high
1145444.txt,P4,ZHO,high
1146006.txt,P1,TEL,medium
1146076.txt,P8,DEU,high
1146077.txt,P6,SPA,medium
1146488.txt,P4,JPN,medium
1146583.txt,P5,ITA,low
1146658.txt,P4,TUR,medium
1146835.txt,P7,ITA,medium
1146890.txt,P7,KOR,high
1147630.txt,P6,ZHO,medium
1147714.txt,P5,TUR,medium
1147723.txt,P1,DEU,medium
1147876.txt,P4,HIN,medium
1148071.txt,P8,TUR,medium
1148101.txt,P5,TUR,high
1148255.txt,P8,KOR,high
1148336.txt,P7,ARA,low
1148466.txt,P5,JPN,medium
1148496.txt,P3,HIN,high
1149270.txt,P5,DEU,high
1149330.txt,P6,TUR,high
1149707.txt,P4,FRA,medium
1150000.txt,P8,TEL,medium
1150202.txt,P2,FRA,high
1150204.txt,P8,ARA,low
1151272.txt,P6,SPA,high
1151320.txt,P4,KOR,low
1151449.txt,P5,FRA,high
1151942.txt,P7,ZHO,medium
1152340.txt,P1,HIN,high
1152358.txt,P1,SPA,high
1152471.txt,P2,KOR,high
1153118.txt,P8,FRA,medium
1153439.txt,P5,SPA,low
1153536.txt,P8,HIN,medium
1153775.txt,P8,JPN,medium
1153837.txt,P2,FRA,medium
1153845.txt,P5,TEL,medium
1153947.txt,P6,SPA,high
1154100.txt,P1,ZHO,medium
1155360.txt,P7,HIN,medium
1156070.txt,P3,ARA,low
1156109.txt,P7,FRA,high
1156245.txt,P4,KOR,medium
1156259.txt,P4,KOR,medium
1156364.txt,P2,HIN,high
1156572.txt,P1,DEU,medium
1156629.txt,P1,JPN,medium
1156866.txt,P2,HIN,high
1157237.txt,P8,FRA,medium
1157263.txt,P2,DEU,high
1157285.txt,P2,ZHO,medium
1157300.txt,P6,ARA,high
1157948.txt,P4,ZHO,high
1158032.txt,P1,KOR,medium
1158379.txt,P1,HIN,high
1158503.txt,P2,TUR,high
1158606.txt,P6,ARA,medium
1158665.txt,P4,DEU,high
1159021.txt,P5,HIN,medium
1159369.txt,P8,TUR,medium
1159605.txt,P1,TEL,high
1159656.txt,P1,TUR,high
1160058.txt,P5,DEU,medium
1160102.txt,P6,FRA,medium
1160398.txt,P5,DEU,high
1160449.txt,P1,KOR,medium
1160787.txt,P8,DEU,high
1160866.txt,P8,HIN,medium
1160989.txt,P8,JPN,medium
1161147.txt,P3,HIN,medium
1161185.txt,P8,FRA,medium
1161847.txt,P8,TUR,medium
1162119.txt,P3,DEU,medium
1162354.txt,P7,KOR,low
1162369.txt,P3,ITA,medium
1162722.txt,P3,DEU,high
1162853.txt,P1,ARA,medium
1162943.txt,P5,ZHO,low
1163015.txt,P8,FRA,high
1163051.txt,P3,KOR,low
1163102.txt,P2,TUR,medium
1163208.txt,P2,ARA,medium
1163318.txt,P5,SPA,high
1163329.txt,P7,TEL,medium
1163402.txt,P5,TEL,high
1163553.txt,P1,DEU,high
1164017.txt,P2,DEU,medium
1164168.txt,P1,FRA,medium
1164198.txt,P3,ARA,medium
1164496.txt,P8,SPA,high
1164604.txt,P8,TUR,medium
1164775.txt,P6,SPA,medium
1164913.txt,P4,ITA,low
1165071.txt,P2,ZHO,medium
1165085.txt,P3,HIN,high
1165154.txt,P4,ITA,high
1165196.txt,P2,DEU,high
1165432.txt,P8,DEU,high
1165441.txt,P3,HIN,high
1165504.txt,P1,TUR,medium
1165530.txt,P3,HIN,high
1165565.txt,P6,ZHO,medium
1166250.txt,P2,ARA,medium
1166893.txt,P5,HIN,high
1166978.txt,P3,HIN,medium
1167147.txt,P4,FRA,medium
1167243.txt,P1,JPN,low
1167363.txt,P8,HIN,high
1167733.txt,P7,TEL,high
1167801.txt,P2,TEL,medium
1167915.txt,P2,DEU,high
1167954.txt,P1,ARA,medium
1167964.txt,P2,DEU,high
1168117.txt,P5,SPA,high
1168365.txt,P2,DEU,high
1168412.txt,P3,KOR,medium
1168714.txt,P5,HIN,high
1168889.txt,P7,TUR,high
1168987.txt,P5,ZHO,medium
1169005.txt,P2,KOR,medium
1169072.txt,P6,SPA,high
1169170.txt,P2,ZHO,high
1169366.txt,P2,DEU,high
1169375.txt,P1,TUR,medium
1169537.txt,P8,ARA,medium
1169935.txt,P8,TEL,medium
1170049.txt,P8,ZHO,low
1170071.txt,P2,TEL,medium
1170264.txt,P2,FRA,high
1170268.txt,P3,ITA,medium
1170971.txt,P5,SPA,medium
1171147.txt,P7,ITA,medium
1171284.txt,P3,JPN,medium
1171534.txt,P5,DEU,high
1171611.txt,P6,ARA,medium
1171904.txt,P2,DEU,medium
1172553.txt,P7,HIN,high
1172673.txt,P2,TEL,medium
1172732.txt,P7,TUR,medium
1172956.txt,P7,DEU,high
1173148.txt,P4,SPA,high
1173244.txt,P8,DEU,high
1173480.txt,P7,ITA,medium
1173525.txt,P8,FRA,high
1174342.txt,P7,ITA,medium
1174438.txt,P8,KOR,low
1174577.txt,P8,JPN,low
1174920.txt,P8,ITA,low
1175080.txt,P8,TUR,medium
1175447.txt,P3,HIN,high
1175579.txt,P2,ARA,medium
1175987.txt,P8,ZHO,medium
1176513.txt,P2,KOR,medium
1176593.txt,P5,SPA,high
1176638.txt,P6,ZHO,medium
1176866.txt,P3,TUR,medium
1177255.txt,P8,ZHO,high
1177316.txt,P3,FRA,medium
1177462.txt,P2,ARA,low
1177920.txt,P4,TUR,high
1177960.txt,P4,ITA,medium
1177989.txt,P8,HIN,high
1178027.txt,P6,ARA,high
1178569.txt,P8,TUR,medium
1178647.txt,P7,TUR,low
1178681.txt,P8,JPN,medium
1178982.txt,P2,ZHO,high
1179151.txt,P8,ARA,low
1179242.txt,P7,TEL,medium
1179364.txt,P7,KOR,low
1179504.txt,P6,JPN,low
1179571.txt,P5,JPN,high
1179682.txt,P7,ZHO,medium
1179881.txt,P2,JPN,low
1180480.txt,P1,ARA,high
1180577.txt,P4,ZHO,medium
1180768.txt,P4,TUR,medium
1181048.txt,P2,KOR,medium
1181077.txt,P2,TEL,high
1181311.txt,P3,ZHO,medium
1181356.txt,P8,ITA,low
1181599.txt,P2,SPA,high
1182004.txt,P8,KOR,low
1182396.txt,P1,JPN,low
1182680.txt,P8,TEL,medium
1182732.txt,P2,TEL,high
1182786.txt,P4,DEU,medium
1182862.txt,P5,ARA,low
1182880.txt,P8,TEL,high
1182891.txt,P7,TEL,medium
1183101.txt,P1,JPN,low
1183427.txt,P1,KOR,low
1183428.txt,P8,ITA,high
1183664.txt,P4,ITA,medium
1183885.txt,P2,FRA,medium
1184000.txt,P2,ARA,high
1184298.txt,P2,KOR,medium
1184947.txt,P8,FRA,medium
1185103.txt,P5,ITA,medium
1185429.txt,P5,TUR,high
1185524.txt,P8,DEU,high
1185535.txt,P2,TEL,medium
1185604.txt,P1,TUR,high
1185938.txt,P5,ZHO,medium
1186426.txt,P8,DEU,medium
1186488.txt,P2,HIN,high
1186575.txt,P2,KOR,medium
1186848.txt,P5,TEL,high
1187155.txt,P5,TUR,medium
1187561.txt,P2,TEL,medium
1187581.txt,P5,DEU,high
1187884.txt,P8,SPA,medium
1187893.txt,P5,KOR,medium
1188004.txt,P2,ZHO,medium
1188120.txt,P2,JPN,medium
1188748.txt,P5,ZHO,high
1188792.txt,P1,ZHO,high
1188866.txt,P8,TEL,medium
1189090.txt,P1,FRA,high
1189330.txt,P3,TUR,high
1189437.txt,P7,DEU,high
1189553.txt,P7,KOR,medium
1190083.txt,P5,HIN,low
1190208.txt,P3,TUR,medium
1190407.txt,P5,ZHO,medium
1190458.txt,P8,TEL,medium
1190625.txt,P3,HIN,high
1190678.txt,P5,TEL,high
1190793.txt,P8,ZHO,high
1190908.txt,P7,ZHO,medium
1191115.txt,P3,ARA,medium
1191175.txt,P7,HIN,medium
1191728.txt,P3,TEL,high
1191804.txt,P5,TEL,high
1191927.txt,P8,ARA,high
1192085.txt,P7,KOR,high
1192415.txt,P3,ZHO,medium
1192426.txt,P2,JPN,medium
1192574.txt,P4,DEU,high
1193203.txt,P8,ARA,low
1193412.txt,P4,TEL,medium
1193586.txt,P3,ARA,medium
1193674.txt,P7,TEL,high
1193763.txt,P1,ITA,low
1193832.txt,P4,FRA,high
1194796.txt,P5,KOR,medium
1194947.txt,P7,ITA,high
1195180.txt,P1,DEU,high
1195644.txt,P8,DEU,medium
1195764.txt,P6,SPA,high
1196186.txt,P2,FRA,medium
1196400.txt,P7,TEL,low
1196559.txt,P2,ARA,high
1197013.txt,P4,ITA,medium
1197915.txt,P8,TUR,high
1197988.txt,P2,ARA,medium
1198112.txt,P1,ZHO,medium
1198292.txt,P4,DEU,high
1198364.txt,P4,SPA,medium
1198657.txt,P3,TEL,medium
1198729.txt,P7,FRA,high
1199066.txt,P7,FRA,high
1199574.txt,P7,FRA,high
1199597.txt,P7,FRA,high
1199660.txt,P6,HIN,high
1199806.txt,P5,TUR,low
1199948.txt,P6,JPN,high
1200117.txt,P5,SPA,medium
1200160.txt,P1,KOR,medium
1200224.txt,P7,KOR,medium
1200422.txt,P4,ARA,medium
1200520.txt,P2,JPN,medium
1200736.txt,P3,FRA,medium
1200912.txt,P7,DEU,high
1200966.txt,P7,ZHO,low
1201003.txt,P6,JPN,high
1201717.txt,P4,JPN,low
1201788.txt,P8,FRA,high
1201791.txt,P4,HIN,high
1201972.txt,P7,ITA,medium
1202028.txt,P5,JPN,medium
1202139.txt,P5,ITA,medium
1202154.txt,P6,KOR,low
1202210.txt,P4,SPA,medium
1202448.txt,P3,TEL,high
1202581.txt,P5,ITA,medium
1202820.txt,P4,KOR,medium
1202837.txt,P6,ZHO,low
1203095.txt,P4,ZHO,low
1203295.txt,P1,JPN,medium
1203980.txt,P7,TUR,medium
1204080.txt,P6,JPN,medium
1204317.txt,P8,ITA,high
1204360.txt,P1,HIN,high
1204956.txt,P3,TUR,high
1204971.txt,P4,SPA,medium
1205284.txt,P1,ITA,medium
1205418.txt,P2,HIN,high
1205597.txt,P2,TEL,medium
1205694.txt,P2,FRA,medium
1206043.txt,P6,ARA,medium
1206100.txt,P8,TEL,high
1206330.txt,P3,JPN,medium
1206567.txt,P5,FRA,high
1206790.txt,P5,DEU,medium
1206804.txt,P1,TUR,medium
1206874.txt,P8,JPN,high
1207072.txt,P5,ITA,medium
1207117.txt,P4,SPA,low
1207277.txt,P1,TUR,high
1207331.txt,P1,ZHO,high
1207432.txt,P5,ITA,medium
1208016.txt,P3,DEU,high
1208115.txt,P5,HIN,medium
1208327.txt,P7,DEU,high
1208336.txt,P5,SPA,medium
1208345.txt,P6,DEU,high
1208371.txt,P6,ZHO,high
1208392.txt,P5,TEL,medium
1208576.txt,P4,FRA,high
1208675.txt,P7,KOR,high
1208682.txt,P5,JPN,low
1208868.txt,P7,TUR,low
1209022.txt,P3,JPN,low
1209138.txt,P4,SPA,high
1209251.txt,P3,SPA,high
1210287.txt,P3,ITA,medium
1210817.txt,P2,TEL,medium
1210937.txt,P1,HIN,high
1210964.txt,P8,HIN,high
1211212.txt,P7,ARA,medium
1211532.txt,P5,TUR,high
1211657.txt,P6,SPA,medium
1211673.txt,P6,JPN,high
1211818.txt,P8,HIN,high
1212423.txt,P4,ZHO,low
1212524.txt,P4,JPN,low
1212635.txt,P4,FRA,high
1212655.txt,P1,DEU,medium
1212864.txt,P4,FRA,low
1212877.txt,P1,TUR,high
1212986.txt,P5,HIN,high
1213412.txt,P4,HIN,medium
1213421.txt,P7,HIN,high
1213630.txt,P5,HIN,medium
1213890.txt,P3,DEU,medium
1214305.txt,P6,SPA,medium
1214316.txt,P7,JPN,medium
1214622.txt,P7,ITA,medium
1214625.txt,P4,SPA,medium
1214925.txt,P3,KOR,high
1215222.txt,P5,SPA,medium
1215589.txt,P1,TUR,medium
1215923.txt,P5,ARA,medium
1215932.txt,P4,KOR,high
1216116.txt,P4,FRA,medium
1216369.txt,P3,TEL,high
1216680.txt,P5,DEU,high
1216734.txt,P5,FRA,high
1216752.txt,P6,ZHO,medium
1216949.txt,P4,KOR,medium
1216961.txt,P3,DEU,medium
1217190.txt,P7,TUR,medium
1218061.txt,P1,ZHO,high
1218175.txt,P4,SPA,medium
1218265.txt,P2,HIN,high
1218291.txt,P1,ARA,medium
1218797.txt,P5,ARA,medium
1218955.txt,P4,HIN,medium
1219033.txt,P5,ZHO,medium
1219094.txt,P4,ARA,medium
1219360.txt,P5,FRA,high
1219389.txt,P8,TEL,high
1219810.txt,P3,JPN,medium
1219988.txt,P8,ARA,low
1220165.txt,P4,DEU,high
1220399.txt,P1,TUR,medium
1220510.txt,P3,JPN,low
1220792.txt,P7,KOR,low
1220927.txt,P5,TUR,high
1221265.txt,P8,KOR,medium
1221419.txt,P6,KOR,high
1221538.txt,P2,ARA,high
1221644.txt,P1,ARA,low
1222058.txt,P4,ITA,medium
1222269.txt,P3,FRA,medium
1222679.txt,P7,HIN,medium
1222813.txt,P7,DEU,medium
1223368.txt,P7,ARA,high
1223973.txt,P4,HIN,medium
1224447.txt,P3,TEL,medium
1224492.txt,P8,HIN,low
1225805.txt,P7,ZHO,medium
1226137.txt,P3,KOR,medium
1226167.txt,P8,JPN,medium
1226253.txt,P7,TEL,medium
1226721.txt,P7,JPN,medium
1226973.txt,P1,KOR,medium
1227249.txt,P3,DEU,high
1227606.txt,P8,FRA,medium
1227897.txt,P4,TUR,medium
1228243.txt,P1,ITA,medium
1228252.txt,P1,JPN,medium
1228344.txt,P1,FRA,high
1228877.txt,P2,FRA,high
1228899.txt,P8,KOR,medium
1228978.txt,P2,ARA,medium
1229300.txt,P1,SPA,medium
1229440.txt,P5,JPN,medium
1229456.txt,P5,TEL,medium
1229718.txt,P4,ITA,medium
1229862.txt,P4,ZHO,high
1230093.txt,P3,DEU,high
1230150.txt,P2,DEU,medium
1230192.txt,P8,DEU,medium
1230250.txt,P5,HIN,high
1230337.txt,P1,JPN,medium
1230802.txt,P1,FRA,medium
1231169.txt,P2,ZHO,medium
1231324.txt,P3,JPN,low
1231499.txt,P8,DEU,high
1231614.txt,P7,KOR,low
1231684.txt,P5,ZHO,medium
1231858.txt,P8,SPA,medium
1232166.txt,P7,ITA,medium
1232179.txt,P3,ITA,medium
1232239.txt,P7,SPA,medium
1232370.txt,P2,TUR,high
1232625.txt,P7,ZHO,medium
1232686.txt,P1,HIN,medium
1232958.txt,P3,JPN,high
1232989.txt,P1,ITA,high
1233176.txt,P4,ZHO,medium
1233515.txt,P1,KOR,medium
1233542.txt,P6,ARA,low
1233638.txt,P1,ITA,medium
1233798.txt,P5,ZHO,medium
1234298.txt,P1,DEU,high
1234305.txt,P2,DEU,medium
1234322.txt,P8,ITA,medium
1234478.txt,P5,SPA,high
1234557.txt,P5,ARA,low
1234637.txt,P8,ARA,medium
1234920.txt,P7,JPN,low
1235039.txt,P2,ZHO,medium
1235163.txt,P4,HIN,high
1235363.txt,P7,HIN,medium
1235384.txt,P6,SPA,low
1235866.txt,P8,JPN,high
1236037.txt,P1,TUR,medium
1236120.txt,P1,FRA,high
1236188.txt,P8,ZHO,medium
1236315.txt,P7,KOR,medium
1236377.txt,P5,ARA,medium
1236435.txt,P4,ITA,medium
1236496.txt,P5,JPN,low
1236568.txt,P7,DEU,medium
1237271.txt,P5,ARA,medium
1237393.txt,P8,ZHO,medium
1237588.txt,P8,ITA,medium
1237942.txt,P2,SPA,medium
1238534.txt,P6,JPN,high
1238700.txt,P4,ARA,medium
1238869.txt,P3,TUR,medium
1239233.txt,P8,KOR,high
1239289.txt,P3,TUR,low
1239387.txt,P2,DEU,high
1239837.txt,P1,ITA,medium
1240370.txt,P7,HIN,medium
1240690.txt,P7,FRA,medium
1241505.txt,P7,TUR,high
1241662.txt,P5,ARA,medium
1241893.txt,P3,ZHO,medium
1242689.txt,P7,SPA,medium
1242759.txt,P7,JPN,medium
1242840.txt,P5,JPN,medium
1242954.txt,P8,DEU,medium
1242978.txt,P5,JPN,medium
1243168.txt,P6,FRA,medium
1243285.txt,P2,ARA,medium
1243747.txt,P2,DEU,medium
1243897.txt,P8,FRA,medium
1244198.txt,P5,KOR,high
1244220.txt,P1,SPA,medium
1244230.txt,P1,FRA,high
1244877.txt,P7,ZHO,high
1245144.txt,P6,TUR,high
1245534.txt,P8,ARA,medium
1245682.txt,P3,ITA,medium
1245716.txt,P3,ARA,high
1245830.txt,P2,TUR,medium
1245858.txt,P8,ITA,medium
1245922.txt,P2,SPA,high
1246011.txt,P8,TEL,medium
1246098.txt,P3,JPN,medium
1246494.txt,P4,ITA,medium
1246559.txt,P2,TEL,medium
1246574.txt,P1,KOR,medium
1246984.txt,P4,JPN,medium
1247549.txt,P1,TEL,medium
1247584.txt,P5,TEL,medium
1247710.txt,P5,ZHO,high
